Generation,Average,Best,Updates,Samples
85,2408.83333333,3653.33333333,0,30
86,2387.96666667,3586.66666667,0,30
87,2447.1,3660.0,0,30
88,2450.3,3646.66666667,0,30
89,2479.73333333,3706.66666667,0,30
90,2478.66666667,3623.33333333,0,30
91,2466.8,3643.33333333,0,30
92,2482.7,3776.66666667,0,30
93,2492.53333333,3726.66666667,0,30
94,2485.96666667,3643.33333333,0,30
95,2451.5,3636.66666667,0,30
96,2495.3,3673.33333333,0,30
97,2445.96666667,3696.66666667,0,30
98,2456.4,3693.33333333,0,30
99,2473.36666667,3686.66666667,0,30
100,2523.56666667,3760.0,0,30
101,2501.66666667,3730.0,0,30
102,2492.16666667,3700.0,0,30
103,2467.63333333,3690.0,0,30
104,2457.96666667,3706.66666667,0,30
105,2508.96666667,3746.66666667,0,30
106,2454.23333333,3743.33333333,0,30
107,2491.23333333,3763.33333333,0,30
108,2554.46666667,3773.33333333,0,30
109,2515.8,3720.0,0,30
110,2515.73333333,3670.0,0,30
111,2524.16666667,3706.66666667,0,30
112,2506.96666667,3676.66666667,0,30
113,2533.86666667,3776.66666667,0,30
114,2520.53333333,3716.66666667,0,30
115,2523.46666667,3693.33333333,0,30
116,2505.96666667,3736.66666667,0,30
117,2530.73333333,3700.0,0,30
118,2496.3,3660.0,0,30
119,2522.06666667,3693.33333333,0,30
120,2558.53333333,3820.0,0,30
121,2532.0,3763.33333333,0,30
122,2528.03333333,3756.66666667,0,30
123,2517.43333333,3753.33333333,0,30
124,2562.7,3760.0,0,30
125,2543.8,3736.66666667,0,30
126,2546.7,3730.0,0,30
127,2540.23333333,3696.66666667,0,30
128,2573.3,3776.66666667,0,30
129,2534.53333333,3666.66666667,0,30
130,2557.23333333,3723.33333333,0,30
131,2545.53333333,3733.33333333,0,30
132,2571.7,3756.66666667,0,30
133,2554.9,3746.66666667,0,30
134,2587.66666667,3770.0,0,30
135,2583.4,3790.0,0,30
136,2572.83333333,3693.33333333,0,30
137,2568.53333333,3713.33333333,0,30
138,2585.2,3760.0,0,30
139,2602.23333333,3763.33333333,0,30
140,2597.2,3776.66666667,0,30
141,2534.76666667,3736.66666667,0,30
142,2548.43333333,3750.0,0,30
143,2546.43333333,3753.33333333,0,30
144,2571.63333333,3770.0,0,30
145,2580.96666667,3676.66666667,0,30
146,2528.0,3656.66666667,0,30
147,2602.36666667,3746.66666667,0,30
148,2545.16666667,3720.0,0,30
149,2541.5,3686.66666667,0,30
150,2560.43333333,3733.33333333,0,30
151,2550.3,3740.0,0,30
152,2499.86666667,3743.33333333,0,30
153,2542.46666667,3740.0,0,30
154,2573.16666667,3690.0,0,30
155,2551.96666667,3730.0,0,30
156,2524.6,3756.66666667,0,30
157,2526.56666667,3693.33333333,0,30
158,2520.93333333,3726.66666667,0,30
159,2568.83333333,3790.0,0,30
160,2551.83333333,3736.66666667,0,30
161,2556.16666667,3793.33333333,0,30
162,2556.5,3646.66666667,0,30
163,2528.2,3670.0,0,30
164,2565.66666667,3690.0,0,30
165,2554.63333333,3690.0,0,30
166,2598.03333333,3746.66666667,0,30
167,2505.7,3730.0,0,30
168,2531.56666667,3683.33333333,0,30
169,2562.9,3730.0,0,30
170,2605.3,3806.66666667,0,30
171,2567.33333333,3713.33333333,0,30
172,2579.2,3740.0,0,30
173,2594.2,3810.0,0,30
174,2586.23333333,3716.66666667,0,30
175,2565.33333333,3770.0,0,30
176,2558.36666667,3716.66666667,0,30
177,2589.36666667,3723.33333333,0,30
178,2607.5,3806.66666667,0,30
179,2584.06666667,3690.0,0,30
180,2637.2,3786.66666667,0,30
181,2602.3,3713.33333333,0,30
182,2595.76666667,3806.66666667,0,30
183,2553.2,3716.66666667,0,30
184,2597.3,3740.0,0,30
185,2614.5,3706.66666667,0,30
186,2579.53333333,3786.66666667,0,30
187,2584.76666667,3773.33333333,0,30
188,2597.96666667,3743.33333333,0,30
189,2605.2,3746.66666667,0,30
190,2646.93333333,3816.66666667,0,30
191,2588.2,3720.0,0,30
192,2612.53333333,3726.66666667,0,30
193,2613.86666667,3770.0,0,30
194,2641.06666667,3893.33333333,0,30
195,2627.56666667,3766.66666667,0,30
196,2609.63333333,3790.0,0,30
197,2614.1,3740.0,0,30
198,2580.63333333,3810.0,0,30
199,2569.9,3793.33333333,0,30
200,2596.13333333,3750.0,0,30
