Generation,Average,Best,Updates,Samples
435,2199.28333333,2706.66666667,19800,30
436,2198.15,2691.66666667,19800,30
437,2187.7,2671.66666667,19800,30
438,2202.65,2676.66666667,19800,30
439,2146.25,2683.33333333,19800,30
440,2207.61666667,2695.0,19800,30
441,2201.46666667,2693.33333333,19800,30
442,2188.05,2690.0,19800,30
443,2155.53333333,2636.66666667,19800,30
444,2184.43333333,2675.0,19800,30
445,2182.45,2675.0,19800,30
446,2196.28333333,2680.0,19800,30
447,2190.25,2698.33333333,19800,30
448,2179.81666667,2671.66666667,19800,30
449,2178.41666667,2693.33333333,19800,30
450,2171.76666667,2676.66666667,19800,30
451,2197.95,2690.0,19800,30
452,2224.01666667,2691.66666667,19800,30
453,2198.86666667,2725.0,19800,30
454,2241.58333333,2705.0,19800,30
455,2199.38333333,2675.0,19800,30
456,2189.83333333,2678.33333333,19800,30
457,2191.98333333,2665.0,19800,30
458,2220.1,2718.33333333,19800,30
459,2232.8,2726.66666667,19800,30
460,2214.15,2721.66666667,19800,30
461,2212.08333333,2713.33333333,19800,30
462,2231.91666667,2716.66666667,19800,30
463,2202.58333333,2681.66666667,19800,30
464,2200.93333333,2695.0,19800,30
465,2203.1,2705.0,19800,30
466,2217.03333333,2708.33333333,19800,30
467,2182.75,2673.33333333,19800,30
468,2225.01666667,2701.66666667,19800,30
469,2221.08333333,2715.0,19800,30
470,2199.98333333,2675.0,19800,30
471,2212.28333333,2693.33333333,19800,30
472,2224.75,2725.0,19800,30
473,2180.21666667,2681.66666667,19800,30
474,2227.4,2706.66666667,19800,30
475,2216.26666667,2705.0,19800,30
476,2201.13333333,2675.0,19800,30
477,2207.73333333,2708.33333333,19800,30
478,2251.8,2718.33333333,19800,30
479,2221.33333333,2740.0,19800,30
480,2214.98333333,2700.0,19800,30
481,2210.93333333,2680.0,19800,30
482,2213.41666667,2705.0,19800,30
483,2218.78333333,2695.0,19800,30
484,2210.56666667,2685.0,19800,30
485,2248.85,2738.33333333,19800,30
486,2225.85,2710.0,19800,30
487,2241.1,2746.66666667,19800,30
488,2219.6,2703.33333333,19800,30
489,2224.88333333,2713.33333333,19800,30
490,2240.43333333,2710.0,19800,30
491,2230.23333333,2738.33333333,19800,30
492,2246.08333333,2731.66666667,19800,30
493,2242.23333333,2713.33333333,19800,30
494,2254.98333333,2728.33333333,19800,30
495,2240.85,2723.33333333,19800,30
496,2174.28333333,2686.66666667,19800,30
497,2210.78333333,2710.0,19800,30
498,2253.66666667,2728.33333333,19800,30
499,2241.41666667,2715.0,19800,30
