Generation,Average,Best,Updates,Samples
448,1839.28333333,2436.66666667,19800,30
449,1867.36666667,2461.66666667,19800,30
450,1873.85,2463.33333333,19800,30
451,1830.98333333,2431.66666667,19800,30
452,1857.96666667,2458.33333333,19800,30
453,1856.86666667,2440.0,19800,30
454,1865.46666667,2430.0,19800,30
455,1856.98333333,2448.33333333,19800,30
456,1858.1,2443.33333333,19800,30
457,1831.85,2428.33333333,19800,30
458,1854.7,2463.33333333,19800,30
459,1849.11666667,2416.66666667,19800,30
460,1851.76666667,2448.33333333,19800,30
461,1821.9,2436.66666667,19800,30
462,1863.38333333,2436.66666667,19800,30
463,1888.55,2468.33333333,19800,30
464,1831.7,2435.0,19800,30
465,1862.13333333,2440.0,19800,30
466,1875.75,2473.33333333,19800,30
467,1851.01666667,2461.66666667,19800,30
468,1904.58333333,2481.66666667,19800,30
469,1861.6,2490.0,19800,30
470,1858.33333333,2428.33333333,19800,30
471,1873.25,2466.66666667,19800,30
472,1873.0,2470.0,19800,30
473,1933.3,2496.66666667,19800,30
474,1908.18333333,2480.0,19800,30
475,1848.23333333,2443.33333333,19800,30
476,1899.66666667,2458.33333333,19800,30
477,1898.36666667,2491.66666667,19800,30
478,1868.63333333,2456.66666667,19800,30
479,1867.53333333,2445.0,19800,30
480,1912.56666667,2505.0,19800,30
481,1879.7,2480.0,19800,30
482,1900.98333333,2476.66666667,19800,30
483,1901.1,2466.66666667,19800,30
484,1905.11666667,2496.66666667,19800,30
485,1909.83333333,2468.33333333,19800,30
486,1904.18333333,2480.0,19800,30
487,1884.28333333,2468.33333333,19800,30
488,1856.1,2456.66666667,19800,30
489,1825.86666667,2423.33333333,19800,30
490,1901.06666667,2491.66666667,19800,30
491,1904.53333333,2490.0,19800,30
492,1873.21666667,2463.33333333,19800,30
493,1889.16666667,2491.66666667,19800,30
494,1913.0,2496.66666667,19800,30
495,1894.93333333,2478.33333333,19800,30
496,1939.81666667,2511.66666667,19800,30
497,1904.26666667,2473.33333333,19800,30
498,1902.53333333,2503.33333333,19800,30
499,1914.06666667,2478.33333333,19800,30
