Generation,Average,Best,Samples
224,923.966666667,1981.66666667,30
225,889.0,1985.0,30
226,900.183333333,1965.0,30
227,886.266666667,1961.66666667,30
228,887.983333333,2028.33333333,30
229,941.666666667,1976.66666667,30
230,916.566666667,2076.66666667,30
231,891.45,2041.66666667,30
232,834.1,1945.0,30
233,913.0,2003.33333333,30
234,826.4,1931.66666667,30
235,892.566666667,2036.66666667,30
236,899.233333333,1995.0,30
237,883.95,2018.33333333,30
238,959.466666667,2053.33333333,30
239,825.033333333,1888.33333333,30
240,818.4,1891.66666667,30
241,918.783333333,1976.66666667,30
242,924.9,1980.0,30
243,867.8,1966.66666667,30
244,977.966666667,2021.66666667,30
245,929.033333333,2021.66666667,30
246,888.433333333,1926.66666667,30
247,871.3,1975.0,30
248,807.316666667,1965.0,30
249,790.4,1856.66666667,30
250,844.55,1921.66666667,30
251,876.216666667,1908.33333333,30
252,851.133333333,1986.66666667,30
253,908.733333333,1980.0,30
254,821.35,1893.33333333,30
255,806.533333333,1866.66666667,30
256,703.283333333,1865.0,30
257,833.033333333,1853.33333333,30
258,752.383333333,1818.33333333,30
259,793.45,1825.0,30
260,741.383333333,1923.33333333,30
261,789.866666667,1888.33333333,30
262,726.75,1821.66666667,30
263,756.016666667,1930.0,30
264,741.916666667,1861.66666667,30
265,852.283333333,1920.0,30
266,852.116666667,1913.33333333,30
267,793.3,1858.33333333,30
268,738.233333333,1803.33333333,30
269,793.8,1873.33333333,30
270,794.433333333,1885.0,30
271,709.7,1788.33333333,30
272,755.616666667,1818.33333333,30
273,798.533333333,1898.33333333,30
274,703.9,1835.0,30
275,757.383333333,1796.66666667,30
276,715.55,1786.66666667,30
277,679.35,1760.0,30
278,757.033333333,1776.66666667,30
279,672.433333333,1696.66666667,30
280,690.483333333,1815.0,30
281,696.766666667,1725.0,30
282,713.016666667,1748.33333333,30
283,688.933333333,1823.33333333,30
284,691.05,1753.33333333,30
285,729.266666667,1813.33333333,30
286,721.8,1778.33333333,30
287,717.166666667,1813.33333333,30
288,731.95,1766.66666667,30
289,737.633333333,1825.0,30
290,632.233333333,1660.0,30
291,654.116666667,1671.66666667,30
292,695.366666667,1781.66666667,30
293,709.333333333,1756.66666667,30
294,703.483333333,1681.66666667,30
295,676.916666667,1753.33333333,30
296,634.766666667,1633.33333333,30
297,604.583333333,1663.33333333,30
298,701.783333333,1693.33333333,30
299,618.816666667,1665.0,30
300,708.416666667,1771.66666667,30
301,760.733333333,1825.0,30
302,665.933333333,1753.33333333,30
303,707.75,1756.66666667,30
304,707.65,1766.66666667,30
305,647.966666667,1690.0,30
306,737.783333333,1726.66666667,30
307,707.4,1756.66666667,30
308,600.083333333,1648.33333333,30
309,609.083333333,1588.33333333,30
310,642.733333333,1715.0,30
311,613.433333333,1618.33333333,30
312,632.816666667,1778.33333333,30
313,599.316666667,1731.66666667,30
314,669.166666667,1685.0,30
315,615.916666667,1775.0,30
316,617.583333333,1780.0,30
317,633.45,1688.33333333,30
318,711.416666667,1791.66666667,30
319,654.416666667,1686.66666667,30
320,576.933333333,1493.33333333,30
321,631.866666667,1750.0,30
322,577.233333333,1663.33333333,30
323,652.166666667,1670.0,30
324,667.35,1745.0,30
325,623.816666667,1710.0,30
326,648.85,1705.0,30
327,625.116666667,1601.66666667,30
328,505.083333333,1523.33333333,30
329,569.066666667,1563.33333333,30
330,571.55,1645.0,30
331,599.266666667,1615.0,30
332,594.75,1648.33333333,30
333,626.016666667,1638.33333333,30
334,570.033333333,1583.33333333,30
335,548.35,1630.0,30
336,531.083333333,1531.66666667,30
337,518.916666667,1640.0,30
338,561.866666667,1701.66666667,30
339,605.4,1603.33333333,30
340,555.233333333,1586.66666667,30
341,588.233333333,1665.0,30
342,531.516666667,1565.0,30
343,588.933333333,1635.0,30
344,561.516666667,1595.0,30
345,512.783333333,1643.33333333,30
346,550.7,1600.0,30
347,538.083333333,1606.66666667,30
348,557.55,1575.0,30
349,490.583333333,1478.33333333,30
350,563.633333333,1596.66666667,30
351,556.166666667,1705.0,30
352,389.3,1463.33333333,30
353,447.616666667,1538.33333333,30
354,490.416666667,1516.66666667,30
355,468.9,1525.0,30
356,481.4,1521.66666667,30
357,482.833333333,1501.66666667,30
358,527.7,1583.33333333,30
359,479.2,1531.66666667,30
360,438.016666667,1473.33333333,30
361,558.016666667,1598.33333333,30
362,566.133333333,1605.0,30
363,496.3,1556.66666667,30
364,537.65,1570.0,30
365,505.2,1496.66666667,30
366,489.1,1481.66666667,30
367,445.533333333,1578.33333333,30
368,455.5,1473.33333333,30
369,535.05,1591.66666667,30
370,477.85,1565.0,30
371,505.816666667,1511.66666667,30
372,450.266666667,1408.33333333,30
373,528.966666667,1518.33333333,30
374,514.133333333,1590.0,30
375,452.916666667,1500.0,30
376,518.65,1585.0,30
377,479.95,1540.0,30
378,472.15,1490.0,30
379,525.8,1626.66666667,30
380,522.816666667,1523.33333333,30
381,476.833333333,1540.0,30
382,492.35,1513.33333333,30
383,494.55,1581.66666667,30
384,548.216666667,1651.66666667,30
385,430.833333333,1485.0,30
386,498.916666667,1585.0,30
387,504.283333333,1550.0,30
388,479.35,1520.0,30
389,417.983333333,1346.66666667,30
390,439.966666667,1430.0,30
391,483.966666667,1583.33333333,30
392,430.533333333,1450.0,30
393,439.366666667,1420.0,30
394,377.166666667,1373.33333333,30
395,460.366666667,1475.0,30
396,450.016666667,1393.33333333,30
397,427.916666667,1380.0,30
398,447.683333333,1468.33333333,30
399,392.016666667,1303.33333333,30
